order_id,user_id,restaurant_id,location,cuisine,order_time,items_count,order_value,payment_method,delivery_time_minutes,rating,is_repeat_customer
14896,6588,732,Kolkata,Italian,13-01-2024 19:46,7,971.31,Cash,25,3,0
14897,7496,248,Chennai,Bakery,02-01-2024 11:33,7,300.14,Card,54,1,0
14898,2836,249,Ahmedabad,Chinese,29-01-2024 13:56,4,267.77,NetBanking,31,4,1
14899,3138,676,Ahmedabad,South Indian,11-01-2024 11:02,7,185.73,NetBanking,53,3,1
14900,5007,259,Bangalore,Chinese,22-01-2024 14:45,1,365.99,UPI,37,2,1
14901,2905,545,Ahmedabad,Bakery,11-01-2024 20:04,6,260.95,Cash,53,4,1
14902,4989,895,Mumbai,North Indian,25-01-2024 18:36,7,978.51,NetBanking,50,4,0
14903,4485,181,Delhi,Mughlai,29-01-2024 12:15,5,363.97,UPI,50,2,0
14904,5797,106,Chennai,South Indian,10-01-2024 06:37,6,667.83,UPI,19,1,0
14905,3732,281,Hyderabad,Cafe,05-01-2024 13:06,2,931.82,Card,44,5,0
14906,8714,969,Chennai,Fast Food,29-01-2024 00:40,3,844.78,UPI,21,2,0
14907,2321,625,Mumbai,Cafe,27-01-2024 00:40,1,325.05,Cash,16,5,0
14908,4354,577,Bangalore,Cafe,13-01-2024 15:17,7,184.78,Cash,54,3,0
14909,8101,282,Bangalore,Chinese,20-01-2024 18:15,6,1102.94,UPI,44,4,0
14910,5743,413,Ahmedabad,Chinese,18-01-2024 20:31,4,784.19,Cash,43,3,0
14911,9951,655,Ahmedabad,Bakery,13-01-2024 04:45,5,877.22,Cash,29,4,0
14912,8014,273,Hyderabad,Mughlai,07-01-2024 07:05,3,524.62,Cash,25,3,0
14913,4412,113,Pune,Mughlai,30-01-2024 18:06,6,365.77,NetBanking,21,2,1
14914,8825,399,Ahmedabad,Mughlai,04-01-2024 10:01,4,683.68,Card,33,3,1
14915,2357,172,Delhi,Mughlai,10-01-2024 09:08,5,185.67,Cash,44,3,1
14916,4481,834,Bangalore,Italian,19-01-2024 05:49,5,979.97,Cash,52,2,1
14917,2766,613,Kolkata,Italian,10-01-2024 08:59,3,819.96,Cash,21,5,0
14918,9219,821,Hyderabad,South Indian,09-01-2024 04:26,4,937.8,Cash,50,3,0
14919,8163,872,Pune,Fast Food,03-01-2024 17:27,3,726.19,UPI,28,5,0
14920,3470,701,Ahmedabad,Italian,09-01-2024 20:45,2,735.7,NetBanking,38,3,0
14921,1159,442,Pune,Mughlai,28-01-2024 03:11,7,760.41,Cash,19,3,0
14922,3892,495,Pune,Bakery,25-01-2024 21:34,1,962.57,Cash,25,5,1
14923,6326,945,Bangalore,Chinese,12-01-2024 22:59,7,347.92,UPI,53,2,1
14924,5113,863,Kolkata,South Indian,24-01-2024 00:53,1,849.69,UPI,41,1,0
14925,8749,994,Pune,Italian,08-01-2024 15:50,2,707.98,Cash,40,2,0
14926,8798,432,Chennai,Italian,19-01-2024 05:34,4,644.62,Cash,30,1,0
14927,5999,454,Hyderabad,North Indian,30-01-2024 13:59,3,695,NetBanking,23,3,1
14928,2570,658,Hyderabad,South Indian,13-01-2024 07:04,1,399.42,Card,22,4,1
14929,4405,946,Hyderabad,South Indian,04-01-2024 12:15,2,140.79,UPI,45,3,1
14930,6527,262,Bangalore,Bakery,16-01-2024 12:47,5,935.08,Card,28,,0
14931,6848,215,Hyderabad,Fast Food,15-01-2024 11:30,6,1107.79,UPI,22,1,1
14932,7817,502,Chennai,Italian,05-01-2024 15:49,7,628.84,NetBanking,52,2,0
14933,2627,178,Delhi,South Indian,14-01-2024 15:06,6,1021.69,Cash,43,3,0
14934,7143,546,Delhi,Bakery,07-01-2024 11:14,1,710.78,NetBanking,46,2,0
14935,9396,982,Mumbai,Fast Food,17-01-2024 18:29,1,1123.33,UPI,34,2,0
14936,7558,107,Chennai,Italian,03-01-2024 19:39,2,659.26,NetBanking,36,2,0
14937,6272,122,Chennai,Cafe,29-01-2024 05:29,3,325.34,NetBanking,36,4,0
14938,8881,880,Hyderabad,Chinese,21-01-2024 15:05,1,1057.13,NetBanking,15,4,0
14939,9983,890,Pune,North Indian,17-01-2024 10:49,3,980.3,Cash,47,3,1
14940,4747,642,Ahmedabad,Fast Food,09-01-2024 17:47,6,537.81,Card,51,4,0
14941,2607,513,Mumbai,North Indian,08-01-2024 04:07,2,1026.1,Card,45,3,1
14942,6074,781,Kolkata,Chinese,19-01-2024 00:32,5,109.96,Card,53,3,0
14943,8153,741,Kolkata,South Indian,11-01-2024 02:24,1,979.72,UPI,29,5,0
14944,7733,508,Chennai,Italian,22-01-2024 21:36,7,856.84,UPI,20,4,0
14945,1066,768,Chennai,Cafe,17-01-2024 15:48,6,517.65,Cash,47,3,1
14946,9000,121,Chennai,South Indian,28-01-2024 09:37,3,970.74,Cash,20,5,1
14947,8645,737,Bangalore,North Indian,27-01-2024 05:00,3,239.33,Cash,25,4,0
14948,5158,502,Ahmedabad,Mughlai,26-01-2024 23:44,7,323.65,NetBanking,36,1,0
14949,1402,780,Chennai,Cafe,11-01-2024 06:45,6,686.94,Cash,32,3,0
14950,8925,777,Kolkata,South Indian,30-01-2024 17:01,6,1069.13,NetBanking,24,,0
14951,5166,256,Bangalore,South Indian,20-01-2024 01:54,4,243.12,NetBanking,42,4,0
14952,3925,429,Pune,Fast Food,09-01-2024 13:49,7,720.7,UPI,40,5,0
14953,3993,121,Kolkata,Cafe,04-01-2024 12:03,3,928.44,NetBanking,32,2,0
14954,1771,571,Chennai,Bakery,07-01-2024 14:23,7,917.69,Cash,22,5,0
14955,8371,363,Pune,Fast Food,21-01-2024 05:53,6,790.76,Card,20,5,0
14956,6713,402,Kolkata,Chinese,10-01-2024 11:45,6,1135.01,Cash,40,3,1
14957,9167,874,Delhi,Fast Food,03-01-2024 17:46,6,630.35,Card,45,4,0
14958,2556,823,Pune,Fast Food,21-01-2024 09:54,3,1068.27,Card,47,3,0
14959,2151,564,Bangalore,Fast Food,20-01-2024 12:26,2,781.54,UPI,43,3,1
14960,6314,263,Ahmedabad,Mughlai,10-01-2024 04:57,3,911.21,Cash,33,5,0
14961,2217,235,Ahmedabad,Cafe,09-01-2024 07:08,4,611.32,NetBanking,41,4,0
14962,4944,351,Pune,Mughlai,01-01-2024 07:31,5,284.38,Cash,32,2,0
14963,9039,304,Bangalore,Fast Food,05-01-2024 23:05,4,220,UPI,18,5,0
14964,3042,955,Pune,Bakery,28-01-2024 00:47,7,850.56,Cash,37,3,0
14965,7303,401,Hyderabad,Cafe,17-01-2024 05:28,6,514.12,UPI,22,,0
14966,9897,341,Chennai,Chinese,30-01-2024 15:47,5,724.23,NetBanking,54,3,1
14967,3669,931,Ahmedabad,Fast Food,26-01-2024 05:08,1,920.65,Card,38,,0
14968,3113,890,Mumbai,Fast Food,26-01-2024 08:54,5,965.13,UPI,19,3,0
14969,3977,160,Pune,North Indian,24-01-2024 19:11,5,660.63,Cash,25,5,1
14970,5378,564,Mumbai,Fast Food,04-01-2024 07:56,7,445.95,NetBanking,28,3,1
14971,8227,917,Mumbai,Chinese,09-01-2024 05:26,7,953.47,UPI,25,,1
14972,7261,401,Mumbai,Bakery,18-01-2024 04:05,6,556.88,NetBanking,27,5,0
14973,1422,571,Ahmedabad,Chinese,15-01-2024 04:34,6,1130.4,UPI,36,2,0
14974,9722,910,Ahmedabad,South Indian,20-01-2024 11:29,4,1007.03,NetBanking,54,4,0
14975,1090,493,Delhi,Fast Food,12-01-2024 12:30,2,921.61,Card,28,3,0
14976,4372,706,Mumbai,Italian,11-01-2024 17:04,2,365.37,UPI,34,3,1
14977,7036,759,Kolkata,South Indian,18-01-2024 00:27,5,499.04,Cash,15,5,0
14978,2942,358,Hyderabad,Chinese,07-01-2024 15:22,4,1033.88,Card,35,1,0
14979,4805,641,Mumbai,Mughlai,16-01-2024 21:06,2,125.45,Card,39,4,0
14980,1097,629,Hyderabad,South Indian,27-01-2024 21:34,2,959.62,UPI,42,4,1
14981,2479,286,Bangalore,Italian,16-01-2024 10:41,7,544.57,Cash,51,5,0
14982,5626,311,Pune,North Indian,25-01-2024 23:39,4,979.28,NetBanking,46,1,0
14983,6147,134,Kolkata,Italian,23-01-2024 22:43,5,707.63,UPI,50,3,0
14984,4647,246,Chennai,Mughlai,04-01-2024 07:54,6,679.49,UPI,50,2,0
14985,6443,381,Ahmedabad,Bakery,30-01-2024 10:51,1,871.75,UPI,16,4,1
14986,1079,646,Pune,Bakery,16-01-2024 10:11,4,986.97,UPI,54,4,1
14987,6577,687,Pune,Mughlai,09-01-2024 19:34,6,862.8,NetBanking,43,1,1
14988,3223,683,Mumbai,South Indian,20-01-2024 06:04,4,595.79,Cash,30,4,1
14989,3569,348,Hyderabad,Fast Food,01-01-2024 15:47,4,452.92,NetBanking,41,3,0
14990,5518,156,Kolkata,North Indian,11-01-2024 19:37,5,1030.19,Card,23,5,0
14991,2123,968,Hyderabad,Bakery,20-01-2024 11:07,5,672.86,UPI,54,4,0
14992,3623,404,Chennai,Italian,02-01-2024 04:40,7,961.81,NetBanking,19,4,0
14993,2403,621,Ahmedabad,Fast Food,02-01-2024 14:40,6,1195.29,Card,27,4,0
14994,3578,824,Bangalore,Italian,18-01-2024 12:29,4,808.28,NetBanking,39,4,1
14995,1331,460,Mumbai,Chinese,23-01-2024 23:10,2,406.18,Cash,19,4,0
14996,8485,336,Hyderabad,Fast Food,05-01-2024 17:32,1,1052.11,NetBanking,23,3,0
14997,1739,333,Pune,Chinese,11-01-2024 16:09,6,401.04,UPI,33,4,0
14998,9233,322,Mumbai,Mughlai,20-01-2024 07:38,3,386.44,Card,19,5,1
14999,5980,715,Kolkata,North Indian,02-01-2024 05:15,4,181.33,Cash,46,3,0
15000,4878,426,Delhi,North Indian,04-01-2024 08:47,4,186.42,Card,22,,1
15001,2949,197,Pune,North Indian,04-01-2024 02:05,5,1048.55,NetBanking,33,5,0
15002,4460,325,Hyderabad,Cafe,21-01-2024 23:53,5,353.8,Card,17,3,0
15003,3128,833,Bangalore,North Indian,02-01-2024 10:57,3,219.56,Cash,37,1,0
15004,5497,935,Kolkata,Chinese,29-01-2024 19:22,6,487.85,UPI,24,,0
15005,3154,588,Chennai,Chinese,15-01-2024 07:30,5,884.9,NetBanking,34,3,0
15006,6230,577,Hyderabad,Bakery,12-01-2024 10:09,5,473.59,Card,52,4,0
15007,8444,433,Delhi,South Indian,20-01-2024 06:57,6,440.21,NetBanking,35,5,1
15008,2237,891,Chennai,South Indian,18-01-2024 17:35,2,636.87,Card,33,2,0
15009,9697,654,Bangalore,Mughlai,20-01-2024 03:42,7,123.32,Cash,28,2,1
15010,6240,962,Mumbai,Chinese,09-01-2024 06:08,1,640.18,UPI,16,5,0
15011,5815,611,Mumbai,North Indian,29-01-2024 17:18,7,1189.02,UPI,46,3,0
15012,1256,481,Hyderabad,South Indian,29-01-2024 04:32,2,979.28,Card,40,4,0
15013,2720,522,Chennai,Fast Food,18-01-2024 22:07,4,177.54,NetBanking,51,3,0
15014,8347,447,Delhi,Chinese,26-01-2024 11:43,2,820.3,UPI,54,2,1
15015,8076,252,Delhi,Fast Food,06-01-2024 05:02,6,607.22,Card,42,,0
15016,2071,950,Bangalore,North Indian,07-01-2024 16:44,3,1008.87,NetBanking,38,3,0
15017,2622,551,Kolkata,Bakery,30-01-2024 15:31,7,208.38,UPI,32,3,0
15018,3066,389,Chennai,Chinese,22-01-2024 10:26,2,356,Card,31,,1
15019,9642,835,Chennai,Mughlai,26-01-2024 12:50,7,970.26,Cash,51,2,0
15020,1897,218,Mumbai,South Indian,24-01-2024 23:49,5,1034.12,Card,33,1,0
15021,6175,313,Ahmedabad,Bakery,24-01-2024 15:05,3,682.25,Cash,27,3,1
15022,9273,664,Pune,Cafe,19-01-2024 21:57,3,121.67,UPI,34,5,1
15023,9928,831,Bangalore,South Indian,19-01-2024 05:03,4,1083.09,NetBanking,31,1,0
15024,5174,538,Bangalore,Fast Food,29-01-2024 16:00,4,521.04,UPI,41,5,0
15025,6781,854,Kolkata,Cafe,30-01-2024 08:09,5,143.65,Cash,18,2,1
15026,4944,664,Bangalore,Chinese,13-01-2024 04:21,7,1000.69,UPI,45,4,0
15027,7426,728,Chennai,Bakery,17-01-2024 07:02,7,559.88,Cash,40,3,0
15028,6435,546,Pune,North Indian,25-01-2024 06:27,1,308.99,Cash,51,2,0
15029,3935,942,Mumbai,Italian,26-01-2024 19:48,7,981.74,Card,15,3,1
15030,6833,141,Bangalore,Italian,27-01-2024 10:06,3,603.49,NetBanking,26,2,0
15031,9088,494,Ahmedabad,Mughlai,25-01-2024 06:39,7,768.59,Card,30,3,0
15032,1461,346,Ahmedabad,Cafe,28-01-2024 15:36,7,1005.43,Card,48,5,0
15033,1116,390,Mumbai,Bakery,29-01-2024 05:02,5,674.66,Cash,38,5,0
15034,6785,347,Kolkata,North Indian,03-01-2024 03:57,4,221.53,Card,38,4,0
15035,7507,712,Ahmedabad,South Indian,09-01-2024 13:34,4,1160.14,NetBanking,51,5,1
15036,6830,698,Bangalore,Italian,20-01-2024 10:33,1,415.19,Cash,18,4,0
15037,5561,964,Chennai,North Indian,17-01-2024 08:03,3,1193.67,NetBanking,22,3,0
15038,9127,548,Mumbai,Bakery,26-01-2024 16:34,3,106.63,NetBanking,30,5,1
15039,1659,183,Hyderabad,Mughlai,08-01-2024 04:28,5,632.17,Card,23,2,0
15040,3122,872,Pune,Bakery,11-01-2024 01:49,1,875.43,Card,38,3,0
15041,2586,320,Kolkata,Bakery,15-01-2024 07:30,2,1096.93,Cash,53,3,1
15042,5682,765,Bangalore,Fast Food,17-01-2024 23:50,5,958.37,Card,15,4,0
15043,7799,150,Chennai,Mughlai,02-01-2024 08:12,3,381.19,Cash,17,4,0
15044,9826,649,Mumbai,South Indian,17-01-2024 21:38,5,367.63,NetBanking,23,2,1
15045,7987,870,Delhi,Mughlai,11-01-2024 08:04,7,492.25,UPI,50,4,0
15046,8975,286,Chennai,North Indian,25-01-2024 12:16,5,221.59,Cash,25,3,0
15047,3882,624,Chennai,Mughlai,16-01-2024 12:21,5,836.53,Cash,17,3,0
15048,6249,322,Ahmedabad,Bakery,13-01-2024 04:42,5,1135.38,Card,48,5,1
15049,3811,564,Delhi,Fast Food,21-01-2024 21:14,3,806.31,UPI,49,3,1
15050,6527,518,Delhi,Chinese,02-01-2024 13:14,1,686.71,UPI,30,5,0
15051,2884,186,Pune,Mughlai,21-01-2024 13:25,1,653.68,NetBanking,28,3,0
15052,9813,358,Hyderabad,Italian,20-01-2024 22:29,4,751.87,NetBanking,50,5,0
15053,6073,280,Hyderabad,Cafe,01-01-2024 17:03,6,881.67,Cash,17,2,0
15054,6416,410,Ahmedabad,Italian,29-01-2024 16:18,4,974.5,NetBanking,20,,0
15055,6800,272,Hyderabad,Italian,04-01-2024 08:26,2,868.15,Card,30,5,0
15056,7895,421,Chennai,Cafe,30-01-2024 22:53,1,875.54,NetBanking,54,4,0
15057,7315,806,Pune,North Indian,09-01-2024 22:51,5,1146.91,NetBanking,46,3,0
15058,5930,439,Chennai,Chinese,22-01-2024 06:06,7,1089.28,NetBanking,48,4,0
15059,3365,595,Chennai,North Indian,06-01-2024 11:18,7,1006.32,NetBanking,46,,0
15060,1854,344,Ahmedabad,Bakery,15-01-2024 08:52,6,147.7,UPI,47,2,0
15061,3728,604,Hyderabad,North Indian,10-01-2024 10:21,7,835.75,NetBanking,27,3,0
15062,1915,428,Mumbai,Chinese,21-01-2024 08:38,4,600.48,Cash,42,2,0
15063,8173,979,Pune,Bakery,21-01-2024 20:28,5,779.36,NetBanking,32,4,0
15064,5938,295,Ahmedabad,Bakery,19-01-2024 02:32,2,854.91,Card,51,3,1
15065,1131,161,Ahmedabad,Mughlai,16-01-2024 08:43,7,886.12,NetBanking,38,5,0
15066,4593,124,Chennai,Mughlai,10-01-2024 17:28,7,1056.37,NetBanking,15,2,1
15067,1293,663,Chennai,Fast Food,08-01-2024 02:07,1,1100.99,Cash,43,2,0
15068,4685,661,Chennai,Bakery,18-01-2024 21:31,3,767.51,UPI,41,3,1
15069,9016,477,Hyderabad,Mughlai,09-01-2024 10:17,7,1083.58,Card,28,3,0
15070,8762,996,Bangalore,South Indian,04-01-2024 10:25,2,941.08,UPI,38,4,1
15071,7846,394,Hyderabad,Mughlai,03-01-2024 23:26,3,323,Cash,29,3,0
15072,8584,151,Ahmedabad,Italian,29-01-2024 00:27,1,138.84,UPI,24,4,0
15073,8310,943,Bangalore,Mughlai,30-01-2024 13:09,3,110.88,Card,38,4,0
15074,6356,139,Ahmedabad,Chinese,15-01-2024 12:08,1,745.29,UPI,30,2,0
15075,1286,843,Hyderabad,Fast Food,18-01-2024 19:41,5,673.75,UPI,45,,0
15076,9641,671,Pune,Bakery,26-01-2024 11:16,2,866.01,Card,43,2,0
15077,7586,827,Ahmedabad,Chinese,22-01-2024 07:34,7,1027.11,Cash,23,4,0
15078,6303,556,Mumbai,Cafe,01-01-2024 00:42,5,280.89,NetBanking,50,3,0
15079,4116,977,Mumbai,South Indian,25-01-2024 10:59,1,1042.07,Card,25,4,0
15080,6874,951,Chennai,Chinese,02-01-2024 03:05,1,207.89,Cash,33,4,1
15081,7970,808,Hyderabad,Cafe,17-01-2024 19:11,5,1071.57,Cash,30,,1
15082,9148,887,Bangalore,Chinese,16-01-2024 17:54,6,1035.54,UPI,23,1,0
15083,9444,952,Bangalore,Fast Food,30-01-2024 18:27,5,866.65,Card,41,4,1
15084,2235,101,Mumbai,Cafe,27-01-2024 09:13,5,430.03,Cash,48,2,0
15085,1999,568,Chennai,Italian,11-01-2024 05:01,2,202.75,Cash,25,5,0
15086,4760,205,Ahmedabad,Italian,13-01-2024 01:19,2,955.9,Cash,33,5,0
15087,5116,315,Pune,Fast Food,10-01-2024 17:36,6,339.67,UPI,22,4,0
15088,5411,876,Bangalore,Fast Food,09-01-2024 20:30,1,585.03,Card,34,3,1
15089,6557,778,Hyderabad,North Indian,30-01-2024 17:47,4,683.94,UPI,25,1,0
15090,6352,858,Chennai,Cafe,05-01-2024 09:31,5,853.99,Cash,27,5,0
15091,4683,513,Kolkata,North Indian,28-01-2024 02:27,3,636.18,Cash,31,,1
15092,3261,309,Hyderabad,South Indian,11-01-2024 04:41,3,863.99,NetBanking,37,4,0
15093,2853,157,Hyderabad,Cafe,11-01-2024 08:04,7,995.44,Card,26,2,0
15094,9791,142,Ahmedabad,North Indian,01-01-2024 03:36,6,884.37,Card,23,2,0
15095,7895,237,Mumbai,North Indian,29-01-2024 11:58,7,429.45,Card,41,5,0
15096,3990,720,Pune,Chinese,11-01-2024 19:45,3,1083.71,Cash,39,1,0
15097,1862,588,Ahmedabad,Chinese,23-01-2024 09:17,6,705.63,Cash,37,1,1
15098,5527,659,Ahmedabad,Cafe,14-01-2024 14:49,5,611.91,Cash,53,4,0
15099,2219,737,Hyderabad,Fast Food,19-01-2024 16:45,4,732.55,Card,23,4,0
15100,4795,568,Ahmedabad,Bakery,28-01-2024 23:50,6,631.54,NetBanking,39,1,0
15101,1527,825,Delhi,Mughlai,18-01-2024 14:31,7,930.62,UPI,39,5,1
15102,8369,739,Chennai,Italian,08-01-2024 13:56,7,562.73,UPI,24,3,0
15103,3922,488,Delhi,South Indian,30-01-2024 05:00,4,954.4,NetBanking,29,3,0
15104,6849,297,Pune,Mughlai,11-01-2024 05:42,6,936.17,Cash,51,5,1
15105,2162,301,Ahmedabad,North Indian,10-01-2024 04:54,6,404.56,Cash,17,4,0
15106,1846,291,Hyderabad,Chinese,14-01-2024 19:08,7,205.54,NetBanking,38,3,1
15107,7959,206,Ahmedabad,Italian,08-01-2024 13:29,2,1036.05,NetBanking,38,3,0
15108,4086,805,Hyderabad,Cafe,03-01-2024 23:28,4,285.81,UPI,23,4,1
15109,4283,426,Mumbai,Mughlai,19-01-2024 03:03,3,134.3,UPI,47,3,0
15110,4323,849,Mumbai,North Indian,29-01-2024 17:00,7,542.56,Cash,28,1,0
15111,1445,743,Kolkata,Bakery,04-01-2024 05:33,3,379.56,NetBanking,17,,1
15112,2025,456,Ahmedabad,Italian,18-01-2024 05:32,5,342.4,Card,20,2,0
15113,2359,694,Mumbai,Chinese,28-01-2024 03:59,2,289.54,Cash,30,1,0
15114,9210,600,Kolkata,Fast Food,23-01-2024 05:44,6,924.12,Card,49,1,0
15115,7113,383,Pune,Bakery,07-01-2024 09:51,7,961.76,UPI,31,4,0
15116,9752,567,Pune,Bakery,10-01-2024 01:09,1,151.03,NetBanking,19,5,0
15117,1471,607,Mumbai,Mughlai,04-01-2024 02:54,6,701.49,UPI,36,4,0
15118,1027,833,Kolkata,Mughlai,11-01-2024 08:54,2,248.66,UPI,30,3,0
15119,9751,205,Bangalore,North Indian,02-01-2024 05:11,1,649.51,UPI,27,4,0
15120,4236,393,Mumbai,North Indian,11-01-2024 04:58,6,482.72,Cash,26,3,0
15121,4948,165,Hyderabad,South Indian,06-01-2024 23:40,2,322,UPI,24,2,1
15122,7172,294,Kolkata,North Indian,22-01-2024 11:18,4,1142.87,Card,24,1,1
15123,2979,287,Hyderabad,Chinese,04-01-2024 11:44,2,1152.42,Card,28,4,1
15124,5921,146,Kolkata,Cafe,26-01-2024 10:51,5,720.37,Cash,47,3,1
15125,3326,461,Chennai,Italian,18-01-2024 03:13,1,306.86,NetBanking,53,4,0
15126,3330,970,Kolkata,Bakery,01-01-2024 13:20,7,741.59,NetBanking,42,4,0
15127,8646,636,Delhi,Italian,06-01-2024 02:02,7,1121.35,UPI,36,,0
15128,2002,677,Kolkata,Mughlai,19-01-2024 07:41,4,515.54,UPI,32,3,0
15129,7448,586,Kolkata,Fast Food,28-01-2024 18:41,4,251.51,Card,29,2,0
15130,7837,946,Ahmedabad,Bakery,12-01-2024 01:33,7,863.06,UPI,31,2,0
15131,7467,678,Bangalore,Bakery,15-01-2024 11:28,2,821.9,Card,16,1,0
15132,8354,808,Bangalore,Fast Food,30-01-2024 18:23,4,101.53,Card,23,2,0
15133,3529,345,Ahmedabad,Mughlai,06-01-2024 21:44,7,1038.97,Cash,27,4,0
15134,2430,907,Pune,Chinese,26-01-2024 23:13,3,826.82,NetBanking,35,3,0
15135,4912,711,Chennai,Italian,24-01-2024 07:26,7,315.27,Cash,28,5,0
15136,2532,277,Chennai,Bakery,03-01-2024 13:43,3,103.56,Cash,29,1,1
15137,2892,214,Mumbai,Fast Food,20-01-2024 13:41,3,1169.53,UPI,16,,0
15138,2421,779,Chennai,Bakery,11-01-2024 20:18,2,930.15,UPI,41,1,0
15139,9582,730,Bangalore,Fast Food,28-01-2024 19:31,1,501.56,NetBanking,48,,1
15140,6768,264,Delhi,South Indian,11-01-2024 09:20,2,576.07,UPI,35,2,0
15141,3818,318,Kolkata,South Indian,06-01-2024 06:14,5,692.75,NetBanking,51,2,0
15142,6617,296,Delhi,Cafe,06-01-2024 04:53,4,890.49,NetBanking,27,4,0
15143,2195,500,Bangalore,Chinese,24-01-2024 04:14,3,290.22,NetBanking,21,3,1
15144,7229,929,Ahmedabad,Chinese,18-01-2024 12:40,2,315.3,UPI,49,,1
15145,6305,848,Mumbai,Chinese,25-01-2024 23:25,7,153.1,Cash,38,2,0
15146,9077,780,Ahmedabad,Chinese,25-01-2024 16:36,2,1184.37,Card,15,4,1
15147,1842,175,Delhi,Mughlai,01-01-2024 21:16,4,1063.13,Card,35,4,0
15148,6200,525,Kolkata,Italian,29-01-2024 13:09,2,708.25,Cash,34,5,1
15149,6921,386,Kolkata,Mughlai,26-01-2024 07:14,3,573.3,Card,33,2,0
15150,1294,644,Delhi,North Indian,25-01-2024 10:58,7,361.18,Cash,35,,0
15151,7097,398,Mumbai,Chinese,28-01-2024 12:54,4,754.48,NetBanking,32,1,1
15152,7412,960,Delhi,South Indian,04-01-2024 07:47,1,859.56,UPI,53,5,1
15153,9836,841,Ahmedabad,Bakery,05-01-2024 09:48,3,858.1,Cash,39,,1
15154,7678,806,Hyderabad,North Indian,03-01-2024 06:24,5,107.08,Cash,34,1,1
15155,6020,393,Pune,North Indian,05-01-2024 14:32,7,872.24,UPI,51,3,1
15156,6743,908,Bangalore,Mughlai,13-01-2024 15:15,5,1053.01,NetBanking,45,5,0
15157,1110,985,Delhi,Italian,12-01-2024 21:03,6,226.41,UPI,35,3,1
15158,9775,546,Delhi,Fast Food,29-01-2024 20:21,6,930.91,UPI,30,2,0
15159,5864,513,Ahmedabad,Cafe,13-01-2024 03:11,4,1005.56,NetBanking,21,2,0
15160,2648,530,Mumbai,Bakery,27-01-2024 05:20,3,403.79,Card,54,4,0
15161,7381,889,Delhi,Bakery,25-01-2024 22:01,6,883.32,Cash,46,2,1
15162,3381,329,Mumbai,Mughlai,19-01-2024 00:55,3,206.43,Card,21,2,0
15163,1105,195,Bangalore,North Indian,19-01-2024 12:14,3,814.13,Card,54,2,0
15164,6818,994,Hyderabad,Mughlai,25-01-2024 11:23,7,661.36,Cash,26,4,0
15165,1381,538,Chennai,Italian,01-01-2024 13:59,5,1034.84,NetBanking,48,5,1
15166,5356,270,Bangalore,Italian,10-01-2024 09:04,4,597.16,Card,32,5,1
15167,6918,416,Delhi,Italian,14-01-2024 11:52,5,570.91,NetBanking,27,5,0
15168,2316,941,Pune,Mughlai,04-01-2024 21:50,7,1127.16,Card,15,3,1
15169,6454,643,Hyderabad,Chinese,30-01-2024 15:06,6,1127.69,NetBanking,48,1,1
15170,5074,590,Chennai,Bakery,13-01-2024 11:06,2,139.28,UPI,15,4,0
15171,5804,487,Chennai,Fast Food,07-01-2024 09:15,6,634.12,UPI,39,5,0
15172,1906,656,Kolkata,Chinese,24-01-2024 05:46,1,277.05,UPI,23,5,0
15173,8621,171,Kolkata,South Indian,27-01-2024 05:57,5,401.08,Card,35,5,0
15174,1662,631,Delhi,Fast Food,02-01-2024 18:34,4,832.75,NetBanking,21,4,0
15175,7718,338,Ahmedabad,Mughlai,27-01-2024 12:18,5,242.22,NetBanking,33,5,0
15176,9654,810,Kolkata,Chinese,07-01-2024 07:46,2,112.4,Card,45,4,0
15177,1942,676,Chennai,Fast Food,23-01-2024 04:22,2,899.84,NetBanking,47,1,0
15178,9349,799,Chennai,South Indian,07-01-2024 14:03,2,805.48,UPI,42,2,0
15179,7415,188,Bangalore,Chinese,03-01-2024 19:40,2,1092.93,Cash,35,4,1
15180,4309,812,Ahmedabad,Fast Food,24-01-2024 10:43,1,696.54,UPI,52,2,0
15181,2326,634,Kolkata,South Indian,03-01-2024 10:32,3,1139.86,Cash,17,4,0
15182,3106,907,Kolkata,Mughlai,07-01-2024 08:31,6,770.24,Cash,35,1,0
15183,5799,741,Bangalore,Cafe,02-01-2024 18:39,2,525.87,Card,25,3,0
15184,9839,253,Chennai,Mughlai,19-01-2024 03:44,1,769.31,NetBanking,53,4,0
15185,3938,689,Mumbai,Bakery,24-01-2024 13:41,5,924.1,UPI,41,2,1
15186,3483,289,Delhi,Italian,22-01-2024 13:24,2,482.3,Cash,49,4,0
15187,2375,911,Mumbai,Fast Food,10-01-2024 14:36,7,509.78,Card,35,4,0
15188,8856,514,Mumbai,Mughlai,19-01-2024 04:04,5,792.93,NetBanking,45,4,0
15189,1244,253,Chennai,South Indian,04-01-2024 05:53,5,601.15,Card,22,5,1
15190,3348,724,Delhi,Bakery,18-01-2024 23:11,4,679.67,Card,46,3,1
15191,1479,438,Mumbai,Cafe,21-01-2024 22:39,1,1180.29,UPI,37,,0
15192,2935,728,Pune,Italian,10-01-2024 05:46,1,148.15,Card,51,2,0
15193,6757,616,Pune,Cafe,25-01-2024 02:04,2,812.69,Card,17,,1
15194,1087,988,Pune,South Indian,25-01-2024 04:48,2,1115.17,NetBanking,24,3,1
15195,9764,937,Bangalore,Bakery,20-01-2024 20:44,2,359.83,Cash,37,5,1
